step,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14
272,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.051092764384901984,0.7194192659509537,-0.45672582765103575,0.07107953559251871,1.8321672297772076,-0.6896240736142231,0.0831473779660429,1.40442909700762,-0.1410685198512025,-1.2633484882541102,-0.23836619532944156,1.8027493892375122,-0.1450675424377647,0.7715030562406662,-0.0683202783598769,-0.09602956473827362,0.20845411717891693,-0.18844543397426605,-0.02074531652033329,-0.008497326634824276,0.012466934509575367,1.0033758878707886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05125164670839844,0.717507618664526,-0.45667440523984154,0.07321295329149054,1.8311977188734754,-0.6970294654840645,0.08036955253768491,1.4044338986778517,-0.1415287189007005,-1.2640181935629142,-0.2379887304953424,1.8021283371614751,-0.14542100020068155,0.7710166273932612,-0.06831226558690616,-0.025999069213867188,0.15205994248390198,-0.0357147678732872,-0.029008774086833,0.0007633878267370164,0.008495328947901726,1.001038670539856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05134346752138923,0.7156126292093036,-0.456612310037082,0.07533992839606933,1.8302410619531737,-0.704413972407836,0.07767596915834528,1.4044387309851818,-0.14198747413504278,-1.264697839463759,-0.23758123986559765,1.8015093646356555,-0.1457015958646481,0.77053386489966,-0.06830694537039182,-0.015239867381751537,0.08522036671638489,0.003439293708652258,-0.019725825637578964,0.0011399508221074939,0.006829041987657547,1.001399278640747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05139807830582841,0.7137279235435049,-0.45654128222719487,0.07746223941747611,1.8292966689628267,-0.7117834806547904,0.07505497118204485,1.4044436214096456,-0.1424432271155465,-1.2653863365169167,-0.23717219161583517,1.8008900688832667,-0.14596423925788013,0.7700322522944831,-0.06830120703846385,-0.011628834530711174,0.04703577235341072,0.006803565658628941,-0.013818638399243355,0.0014805212849751115,0.007635205052793026,0.9995131492614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05143128042612614,0.7118510574307984,-0.45646243025264105,0.07957957324812176,1.8283638230457941,-0.719137012913778,0.07249813776370077,1.4044485508382143,-0.14291096451246124,-1.2660593061381973,-0.23677371817865756,1.8002617164744419,-0.14627477908355427,0.769512828855783,-0.06829384800625293,-0.006379809696227312,0.043408580124378204,0.012975103221833706,-0.015042262151837349,-0.002316609490662813,0.007844127714633942,1.0029088258743286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05144695691595815,0.7099834329222717,-0.45637639639926475,0.08168909032302404,1.8274409757928758,-0.7264635108461668,0.07000033339895267,1.4044534856663786,-0.14338880291558564,-1.266721526508854,-0.23636546882171058,1.799627381413052,-0.1465896034860726,0.7690072967478015,-0.06828636559731399,0.004303084686398506,0.02262268401682377,0.017358411103487015,-0.009507815353572369,-0.004921226762235165,0.006786663085222244,1.0042959451675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05144636252117878,0.7081141789811211,-0.456286449341771,0.08379296188489982,1.8265269450460853,-0.7337699768097258,0.06755470374454968,1.4044585061127417,-0.14383265738142426,-1.2674416350863698,-0.23597870261262321,1.7990100665049766,-0.14685727351096772,0.7685151416285514,-0.06828098982973832,0.01195578370243311,0.010939406231045723,0.022716283798217773,-0.0022733246441930532,-0.011033874936401844,0.005428459495306015,1.0036077499389648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05142776807434612,0.7062278252542796,-0.4561971720549967,0.08589438092986898,1.8256202484513968,-0.7410670242171518,0.06515448026647906,1.404463649077619,-0.1442958415476715,-1.2681423298298733,-0.2355766698854669,1.7983824184272874,-0.1471498384977129,0.7680182752994165,-0.0682738766984099,0.026349110528826714,0.007848161272704601,0.009413057938218117,0.0008030704339034855,-0.015577520243823528,0.0019265204900875688,1.0010539293289185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.05155363154711447,0.704328311426785,-0.45610913034914086,0.08799015642594278,1.824719727132278,-0.7483434645581165,0.06279576416378124,1.4044688023603058,-0.1447864334928297,-1.2688068879127707,-0.23515512995699953,1.7977407684513487,-0.14747604279782292,0.7675291054391773,-0.06826597743331655,-0.2793363034725189,0.024961963295936584,-0.5167062282562256,0.0033298253547400236,-0.00984918512403965,0.010015899315476418,0.992677628993988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.051824948891711665,0.702416584508256,-0.4560225273440494,0.09007991468644891,1.8238255520181461,-0.7555985642556534,0.06047528027895858,1.4044739596198996,-0.1452381072485391,-1.2695315499012736,-0.23478629887189983,1.797117891882012,-0.14780765798294782,0.7670339368173449,-0.06825796217882762,-0.20054423809051514,0.01929440163075924,-0.3580964505672455,0.0014178428100422025,-0.0056817056611180305,0.00632281880825758,0.9981335997581482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.052096370601116875,0.700496737369113,-0.45593566511387057,0.09216278390415136,1.8229388022850164,-0.7628300164991982,0.05819296462967973,1.4044790958118698,-0.14570688139253438,-1.2702355195442092,-0.23439597682131189,1.7964862743302796,-0.1481285357078344,0.7665221024301386,-0.06825047497980882,-0.12969870865345,0.014444922097027302,-0.2259850651025772,5.1158873247914016e-05,-0.0039970893412828445,0.005253937095403671,1.0019007921218872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.052306054744586716,0.698574850804065,-0.45584688655649125,0.0942362814875193,1.8220599119757048,-0.7700296129705707,0.055949318662679305,1.4044841915250246,-0.1461905737716502,-1.2709265128047145,-0.23396741739326093,1.7958493913455729,-0.1484080231965937,0.7660461031266899,-0.06824562899272588,-0.06378965824842453,0.027932321652770042,-0.13076306879520416,-0.003184129483997822,-0.001833291258662939,0.0039001372642815113,1.000529170036316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.0524402769399784,0.6966559626354181,-0.4557548924687528,0.09629834443651411,1.8211892549878177,-0.777190644238854,0.053744627934994425,1.4044892468081367,-0.14665877305267627,-1.2716492868790936,-0.2335546141336002,1.7952198494815788,-0.14869044631472056,0.7655691094862568,-0.06823838781243426,-0.023097842931747437,0.03581738844513893,-0.0435359813272953,-0.0039004150312393904,-0.00013414658315014094,0.0016934218583628535,1.0015132427215576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.052515791884161986,0.6947437530060362,-0.4556588178225662,0.0983473601730075,1.8203270404357468,-0.7843076500554387,0.0515791423741506,1.404494266559859,-0.1471199239302356,-1.272378476100149,-0.2331887100996594,1.7945915185665817,-0.14903596108561887,0.7650510704956847,-0.06823079307587994,-0.008057360537350178,0.03772266209125519,0.005802965722978115,-0.003723865607753396,-0.001170156872831285,0.00022452045232057571,1.004662275314331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.05255322336463413,0.6928417635773598,-0.45555815144916834,0.10038130743344109,1.8194729989761433,-0.7913732804251346,0.04945302567605253,1.4044992503551188,-0.1475959301554884,-1.2730908829682839,-0.23278138582825653,1.7939567177608313,-0.14932290915025156,0.7645308468138748,-0.06822466705618513,0.0015033166855573654,0.03618606925010681,0.004185245838016272,-0.0035940513480454683,-0.012360927648842335,-0.0009018967393785715,1.0019365549087524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.052570010733989814,0.6909505690585942,-0.45545295630796756,0.10239979907358174,1.8186271348768093,-0.7983860541973917,0.0473655279414686,1.4045042207854364,-0.14806889317980923,-1.2738111092122302,-0.2323727782499633,1.793321999423494,-0.1495914225346496,0.763999618585071,-0.0682185879786776,1.793866431398783e-05,0.031023764982819557,0.005211545154452324,-0.0023731670808047056,-0.026859326288104057,-0.003242670791223645,1.0028616189956665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.05258158684494899,0.6890699044436472,-0.4553434467345148,0.10440288225668082,1.817789523770375,-0.8053459590752662,0.045315845841392734,1.404509184553066,-0.14853711904619554,-1.2745380412053007,-0.23198319417309235,1.7926953744253469,-0.14989373070387843,0.7634551088865622,-0.06821129491309547,-0.007307242136448622,0.026090305298566818,-0.003258578246459365,4.196437294012867e-05,-0.03878870606422424,-0.003720586420968175,1.0005079507827759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,-0.27933629329201587,0.024961964112520163,-0.5167062410891057,0.00332982534119923,-0.009849184676035794,0.010015899635987396,0.9926776330665945,-0.05259163079036277,0.6872022272113244,-0.45522946502507283,0.10638882999505694,1.8169597120941001,-0.8122463054107583,0.043304248974883455,1.4045141239751957,-0.14901907226360228,-1.2752472830044093,-0.23160055823259978,1.7920593127446278,-0.15023371260605037,0.7629011626033457,-0.06820303627597267,-0.0035088551230728626,0.02490532025694847,-0.005292236804962158,0.000976522162090987,-0.045173030346632004,-0.004538226407021284,1.0016024112701416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.052626741191314656,0.6853469018702669,-0.45511131212990713,0.10835792748154432,1.816137995114449,-0.8190885588487399,0.04132997415354185,1.4045190616069687,-0.14951481987959164,-1.2759435980615916,-0.23117977784156238,1.791417010516945,-0.15052598788027444,0.7623721844408871,-0.06819676502814113,-0.0561046302318573,0.04165448993444443,-0.07033685594797134,-0.003991467412561178,-0.004331602249294519,-0.020118990913033485,0.9982496500015259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.05267761971795841,0.6835065186514739,-0.4549887529007417,0.11030837750238728,1.815323989584425,-0.8258658680562064,0.03939371708821195,1.4045239697938279,-0.14996010399437992,-1.2767234755626415,-0.23079696331131383,1.7907989242371587,-0.15077334718272123,0.7618753224596383,-0.06819162932778752,-0.024494614452123642,0.022273888811469078,-0.022289635613560677,-0.004128682892769575,0.00039310212014243007,-0.015611980110406876,1.0006486177444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.0527178173371901,0.6816832642521223,-0.45486152151649006,0.11223862258384891,1.81451728669062,-0.8325717206892455,0.0374964265531191,1.4045288478675013,-0.15042798598881363,-1.2774795197105135,-0.2304206730282993,1.790168174321889,-0.15109391148499446,0.7613653908703198,-0.06818404680446351,-0.01354123093187809,0.014728832989931107,-0.0036580360028892756,-0.005308638326823711,-0.0005305336089804769,-0.009178677573800087,1.0030878782272339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.05274566002425264,0.6798743369462994,-0.4547301584702944,0.11415017931386318,1.8137183714949643,-0.8392113880653794,0.035637227519632546,1.4045337309078822,-0.15094671090000997,-1.2781692178537039,-0.2299829731693943,1.789513429387964,-0.15141612268781393,0.7608516051246451,-0.06817570425126604,-0.007514677010476589,0.0038836700841784477,0.006232927553355694,-0.0022847624495625496,-0.0010810635285452008,-0.00551423616707325,1.0029054880142212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.052761435859750655,0.6780780266568212,-0.45459510640059325,0.11604379826404246,1.8129274253308287,-0.8457871937383651,0.03381545811208989,1.4045386204477095,-0.15143741302430197,-1.2788950149186225,-0.2295846620889097,1.7888715891394562,-0.1517296099741816,0.7603313028186452,-0.06816968074697236,0.00016307276382576674,-0.0058946311473846436,0.013005942106246948,-0.0004626113804988563,-0.00020401121582835913,-0.004247546661645174,1.0022295713424683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.052769559263824616,0.676293601186784,-0.4544567105257953,0.11791959073409737,1.8121444028478357,-0.8522990814465561,0.03203075212620137,1.4045435109179347,-0.1518780534841165,-1.27970286329342,-0.22922082414498543,1.788254584320543,-0.1519898306823433,0.7598388873626659,-0.06816485201108671,-0.0016609180020168424,-0.013568319380283356,0.002188739599660039,-6.91478926455602e-05,-0.0018375735962763429,-0.002825654111802578,1.0024735927581787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.052783285901370124,0.6745198435454597,-0.4543154917821049,0.11977791972221595,1.8113692914506407,-0.8587481196937955,0.03028229795915416,1.4045484064718823,-0.1523479497746058,-1.2804839597797584,-0.22881396226214482,1.787623721633203,-0.15224795533566424,0.7593399754048302,-0.06815789228290925,-0.017956601455807686,-0.01066856924444437,-0.05130596458911896,0.0006362570566125214,-0.007661959156394005,-0.002144199563190341,0.9988226890563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.052836406708040004,0.6727564528230181,-0.4541720791854644,0.12161836672352663,1.8106016247254428,-0.8651323001675729,0.02856932574836182,1.4045532982741713,-0.15286674002939896,-1.2811962363688236,-0.22839616897760692,1.786967953453317,-0.15260147306389701,0.7588155875401039,-0.06814931486200669,-0.07668465375900269,-0.008546440862119198,-0.19272002577781677,0.001807048567570746,-0.01998288743197918,-0.00023875101760495454,0.9986250996589661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.05298930237936227,0.6710033710367337,-0.45402728454411817,0.12344010040417192,1.8098405412106937,-0.8714476550463686,0.026891188587060744,1.404558180646621,-0.15337369410611199,-1.2819193590484586,-0.22800834683009305,1.7863167621042544,-0.15296757079208784,0.7582663858353602,-0.06814068621331362,-0.18971094489097595,-0.012622985988855362,-0.3773426115512848,0.0037504069041460752,-0.04728325828909874,0.005152740515768528,1.0011239051818848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-0.05610463080507522,0.04165448954570283,-0.07033685439199211,-0.003991467383460373,-0.0043316020436602876,-0.0201189906612341,0.9982496747182608,-0.05330601325669432,0.6692585954133906,-0.4538822663665895,0.12524338338072855,1.809085416464212,-0.8776941912618073,0.02524657803948821,1.4045630665498545,-0.1538309745570538,-1.2827259418983368,-0.2276258150469204,1.7856923323467107,-0.15321763969483565,0.7577846185607002,-0.0681373096164458,-0.3313433527946472,-0.02288266271352768,-0.586461067199707,0.005877899471670389,-0.08246108889579773,0.012925862334668636,1.0015997886657715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
